Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2004-10-21,7.19784688949585,7.252888892728847,7.19784688949585,7.19784688949585,6982800,0.0,0.0
2004-10-22,7.19784804190067,7.214784542577301,7.070827517133144,7.096231460571289,1611800,0.0,0.0
2004-10-25,7.091995716094971,7.104698088702126,7.091995716094971,7.091995716094971,259300,0.0,0.0
2004-10-26,7.070826530456542,7.091996345771453,7.070826530456542,7.070826530456543,241300,0.0,0.0
2004-10-27,7.070827068172642,7.176677767950216,7.070827068172642,7.142805576324463,237900,0.0,0.0
2004-10-28,7.134334564208984,7.176674989241742,7.134334564208984,7.134334564208984,242100,0.0,0.0
2004-10-29,7.134334564208984,7.1428028107308235,7.134334564208984,7.134334564208984,122500,0.0,0.0
2004-11-01,7.134336546344346,7.197846797750341,7.134336546344346,7.185144424438477,365500,0.0,0.0
2004-11-02,7.163973223780874,7.240185833753517,7.155504976544691,7.231717586517334,700800,0.0,0.0
2004-11-03,7.2825273157472745,7.30369712932336,7.20208057052023,7.244421005249023,613800,0.0,0.0
2004-11-04,7.24018657666245,7.3163991944552,7.231718328557347,7.307930946350098,383300,0.0,0.0
2004-11-05,7.265591327885743,7.278293701467354,7.155506512908483,7.163974761962891,387200,0.0,0.0
2004-11-08,7.159742031328573,7.227486421799278,7.15550790597705,7.223252296447754,311100,0.0,0.0
2004-11-09,7.223251621971019,7.261357938999687,7.2190174970148595,7.240188121795654,198300,0.0,0.0
2004-11-10,7.227485397018983,7.3460384673215735,7.219017147516643,7.278294086456299,306200,0.0,0.0
2004-11-11,7.265591782607628,7.346038538505955,7.252889408231031,7.329102039337158,156400,0.0,0.0
2004-11-12,7.324868031663119,7.388379096984863,7.290995840360668,7.388379096984863,439600,0.0,0.0
2004-11-15,7.40954853716719,7.570441235783357,7.375676347586065,7.4857611656188965,490100,0.0,0.0
2004-11-16,7.473057283990458,7.494227902942912,7.409547042286169,7.41378116607666,181700,0.0,0.0
2004-11-17,7.409549881059272,7.460358578434634,7.337571364197336,7.367209434509277,402900,0.0,0.0
2004-11-18,7.388375903219065,7.409545710790767,7.324864865351173,7.346035480499268,79900,0.0,0.0
2004-11-19,7.303698695373593,7.324868513488886,7.176678171528249,7.282528877258301,423000,0.0,0.0
2004-11-22,7.206314893919406,7.3799099542863305,7.202080769571841,7.354506015777588,265700,0.0,0.0
2004-11-23,7.367206628778093,7.422249430603608,7.303696386928803,7.333334445953369,144900,0.0,0.0
2004-11-24,7.346040536736802,7.515401536609802,7.346040536736802,7.4730610847473145,221000,0.0,0.0
2004-11-26,7.494231714467033,7.506933284721915,7.413784936686002,7.4730610847473145,35200,0.0,0.0
2004-11-29,7.473059842960318,7.532336788748619,7.451890024335305,7.477293968200684,265900,0.0,0.0
2004-11-30,7.62124958580156,7.769440711485257,7.608547212430958,7.735568523406982,1539000,0.0,0.0
2004-12-01,7.782140306943689,7.824480733215659,7.66782220585877,7.748268127441406,528700,0.0,0.0
2004-12-02,7.811783731976857,7.8244853019714355,7.7313369558444895,7.8244853019714355,342700,0.0,0.0
2004-12-03,7.811781260225495,7.968439829487276,7.756738449075492,7.9388017654418945,481800,0.0,0.0
2004-12-06,7.938802032458193,8.25635411375652,7.938802032458193,8.205545425415039,390600,0.0,0.0
2004-12-07,8.256354494318117,8.383375009661545,8.065822913726233,8.214014053344727,571600,0.0,0.0
2004-12-08,8.17167314198316,8.319864273071289,8.17167314198316,8.319864273071289,131900,0.0,0.0
2004-12-09,8.298692446453586,8.417244676532315,8.256352018178395,8.408777236938477,199600,0.0,0.0
2004-12-10,8.362205948012713,8.459588405740755,8.319865503216274,8.42148208618164,124700,0.0,0.0
2004-12-13,8.451120155266103,8.468056656215406,8.328333753690924,8.42148208618164,127700,0.0,0.0
2004-12-14,8.357967703264839,8.484988975047376,8.353733580114447,8.45958423614502,170500,0.0,0.0
2004-12-15,8.434181634781089,8.531564059866833,8.400309451813156,8.468053817749023,264500,0.0,0.0
2004-12-16,8.434184461893617,8.468056656215406,8.3410361294029,8.42148208618164,146900,0.0,0.0
2004-12-17,8.421483924051477,8.764440874929015,8.421483924051477,8.633185386657715,1010700,0.0,0.0
2004-12-20,8.637414127589533,8.671286308184923,8.472287348134063,8.595073699951172,304000,0.0,0.0
2004-12-21,8.527327728779394,8.565434025701704,8.489221431857082,8.531561851501465,243200,0.0,0.0
2004-12-22,8.514627775772423,8.599307823472657,8.489223034643516,8.595073699951172,281100,0.0,0.0
2004-12-23,8.595075601159397,8.6543525359956,8.586608159819939,8.616246223449707,287000,0.0,0.0
2004-12-27,8.658584745196956,8.658584745196956,8.510393652250938,8.595073699951172,94400,0.0,0.0
2004-12-28,8.590841560484812,8.870287290559792,8.531564630642793,8.811010360717773,204200,0.0,0.0
2004-12-29,8.800281095379239,8.808866931981997,8.628568457276268,8.667203903198242,73200,0.285,0.0
2004-12-30,8.65003175738435,8.791694778428118,8.615689231640115,8.735888481140137,122500,0.0,0.0
2004-12-31,8.735887459467307,8.94623550739908,8.735887459467307,8.920478820800781,256700,0.0,0.0
2005-01-03,8.843207023591745,9.165168438391515,8.821742437997628,9.00204086303711,370600,0.0,0.0
2005-01-04,9.00204170246102,9.12224093662577,8.843207848204688,8.911892890930176,260400,0.0,0.0
2005-01-05,8.851794390414197,8.877551078796387,8.692959704678243,8.877551078796387,345100,0.0,0.0
2005-01-06,8.899009248737695,9.199506759643555,8.886131322046484,9.199506759643555,450700,0.0,0.0
2005-01-07,9.208096520143693,9.208096520143693,9.014919349425638,9.087897300720215,142600,0.0,0.0
2005-01-10,9.057848072217597,9.169461462235434,9.014919719319932,9.066433906555176,59200,0.0,0.0
2005-01-11,9.0664328563533,9.079310787577736,8.950526562592573,9.057847023010254,106900,0.0,0.0
2005-01-12,9.079312550237589,9.143704675231273,8.637152691501413,8.71871566772461,518900,0.0,0.0
2005-01-13,8.692958250878277,8.7230078520971,8.619980297008183,8.671494483947754,211700,0.0,0.0
2005-01-14,8.692959744658372,8.757351875305176,8.6843739088947,8.757351875305176,83100,0.0,0.0
2005-01-18,8.735883707275173,9.079308777047336,8.671491609041636,9.049259185791016,119500,0.0,0.0
2005-01-19,9.044968618616828,9.152289083135376,8.950526904604963,9.100775718688965,98400,0.0,0.0
2005-01-20,9.06643365836705,9.100776175987031,8.929062769096923,9.03209114074707,76500,0.0,0.0
